"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
9,016852083E0;1,519000053E0;-4,459000111E0;6,554999828E0;8,072054627E0
9,019341083E0;1,567000031E0;-4,494999886E0;6,691999912E0;8,212391606E0
9,021830237E0;1,595999956E0;-4,487999916E0;6,826000214E0;8,323679356E0
9,024319237E0;1,820999980E0;-4,561999798E0;6,889999866E0;8,461677212E0
9,026808468E0;1,860999942E0;-4,389999866E0;7,065000057E0;8,523476135E0
9,029297410E0;1,909000039E0;-4,415999889E0;7,059999943E0;8,543356212E0
9,031786256E0;1,847000003E0;-4,396999836E0;7,111000061E0;8,562204064E0
9,034275179E0;2,015000105E0;-4,380000114E0;7,230000019E0;8,690082088E0
9,036764179E0;1,998000026E0;-4,296000004E0;7,337999821E0;8,734635740E0
9,039253026E0;2,197000027E0;-4,396999836E0;7,421999931E0;8,902050306E0
9,041741949E0;2,361999989E0;-4,373000145E0;7,539000034E0;9,029877947E0
9,044231179E0;2,515000105E0;-4,382999897E0;7,725999832E0;9,231846350E0
9,046720103E0;2,628000021E0;-4,505000114E0;7,743000031E0;9,335708844E0
9,049209103E0;2,780999899E0;-4,407000065E0;7,899000168E0;9,463076332E0
9,051698337E0;2,862999916E0;-4,394999981E0;7,985000134E0;9,553691458E0
9,054187260E0;2,831000090E0;-4,377999783E0;8,166999817E0;9,689237824E0
9,056676414E0;2,848000050E0;-4,322999954E0;8,171999931E0;9,673728121E0
9,059165414E0;2,668999910E0;-4,361000061E0;8,156000137E0;9,626121768E0
9,061654568E0;2,612999916E0;-4,431000233E0;8,241000175E0;9,714711293E0
9,064143876E0;2,546000004E0;-4,440000057E0;8,223999977E0;9,686583100E0
9,066633030E0;2,460000038E0;-4,408999920E0;8,211999893E0;9,639907817E0
9,069122260E0;2,430999994E0;-4,487999916E0;8,102000237E0;9,575714702E0
9,071611184E0;2,349999905E0;-4,454999924E0;8,095000267E0;9,534073274E0
9,074100184E0;2,325999975E0;-4,554999828E0;7,997000217E0;9,492645142E0
9,076589122E0;2,269000053E0;-4,505000114E0;8,069000244E0;9,515889460E0
9,079078045E0;2,259000063E0;-4,535999775E0;7,980000019E0;9,452977073E0
9,081566968E0;2,180000067E0;-4,585999966E0;7,802999973E0;9,309704859E0
9,084056122E0;2,009999990E0;-4,489999771E0;7,804999828E0;9,225953622E0
9,086544814E0;1,975999951E0;-4,434999943E0;7,627999783E0;9,042133652E0
9,089033665E0;1,896999955E0;-4,512000084E0;7,658999920E0;9,089391254E0
9,091522665E0;1,814000010E0;-4,461999893E0;7,495999813E0;8,910109555E0
9,094011588E0;1,743999958E0;-4,370999813E0;7,537000179E0;8,885580843E0
9,096500511E0;1,682000041E0;-4,301000118E0;7,500999928E0;8,808673343E0
9,098989742E0;1,694000006E0;-4,159999847E0;7,372000217E0;8,632590686E0
9,101478684E0;1,705999970E0;-4,102000237E0;7,372000217E0;8,607161498E0
9,103967530E0;1,715000033E0;-3,956000090E0;7,446000099E0;8,604305858E0
9,106456530E0;1,707999945E0;-3,838999987E0;7,493999958E0;8,591578439E0
9,108945684E0;1,779999971E0;-3,757999897E0;7,440999985E0;8,524050909E0
9,111434607E0;1,871000051E0;-3,686000109E0;7,344999790E0;8,428301128E0
9,113923588E0;1,911999941E0;-3,661999941E0;7,530000210E0;8,588765365E0
9,116412511E0;1,930999994E0;-3,618999958E0;7,534999847E0;8,579169212E0
9,118901665E0;2,059999943E0;-3,500999928E0;7,447999954E0;8,483708126E0
9,121390665E0;1,998000026E0;-3,413000107E0;7,412000179E0;8,401090435E0
9,123879819E0;2,051000118E0;-3,394000053E0;7,553999901E0;8,531632455E0
9,126368823E0;2,042999983E0;-3,371999979E0;7,602000237E0;8,563564701E0
9,128857977E0;2,082000017E0;-3,227999926E0;7,683000088E0;8,589714660E0
9,131346977E0;2,201999903E0;-3,295000076E0;7,846000195E0;8,790082373E0
9,133835900E0;2,253999949E0;-3,171000004E0;7,823999882E0;8,737890532E0
9,136325131E0;2,312000036E0;-3,101000071E0;7,899000168E0;8,795211723E0
9,138814045E0;2,364000082E0;-3,125000000E0;7,936999798E0;8,851558460E0
9,141302968E0;2,427000046E0;-3,000999928E0;8,137000084E0;9,005948043E0
9,143792122E0;2,434000015E0;-2,982000113E0;8,130000114E0;8,995197752E0
9,146281353E0;2,421999931E0;-2,928999901E0;8,227000237E0;9,062486247E0
9,148770276E0;2,381000042E0;-2,839999914E0;8,303000450E0;9,092556142E0
9,151259281E0;2,325999975E0;-2,858999968E0;8,397000313E0;9,170265588E0
9,153748434E0;2,246999979E0;-2,954999924E0;8,458999634E0;9,237732853E0
9,156237434E0;2,209000111E0;-2,986000061E0;8,428000450E0;9,210161206E0
9,158726358E0;2,130000114E0;-3,049000025E0;8,538000107E0;9,312934417E0
9,161215285E0;2,173000097E0;-3,052999973E0;8,494999886E0;9,284813478E0
9,163704131E0;2,151000023E0;-3,046000004E0;8,545000076E0;9,323193843E0
9,166193054E0;2,101000071E0;-3,180000067E0;8,612000465E0;9,417704271E0
9,168681977E0;2,144000053E0;-3,246999979E0;8,772999763E0;9,597149053E0
9,171170684E0;2,072000027E0;-3,256999969E0;8,732000351E0;9,547201844E0
9,173659838E0;2,042999983E0;-3,290999889E0;8,859000206E0;9,668837254E0
9,176148838E0;2,108000040E0;-3,255000114E0;8,925999641E0;9,732017238E0
9,178637684E0;2,046000004E0;-3,359999895E0;8,829999924E0;9,666675435E0
9,181126684E0;1,921000004E0;-3,467999935E0;8,824999809E0;9,674600054E0
9,183615852E0;1,863999963E0;-3,345999956E0;8,805999756E0;9,602908063E0
9,186104775E0;1,713000059E0;-3,326999903E0;8,602999687E0;9,381625721E0
9,188593698E0;1,495000005E0;-3,369999886E0;8,465999603E0;9,233908897E0
9,191082621E0;1,363000035E0;-3,421999931E0;8,432999611E0;9,202354865E0
9,193571621E0;1,106999993E0;-3,252000093E0;8,255000114E0;8,941251617E0
9,196060799E0;8,889999986E-1;-3,252000093E0;8,149000168E0;8,818845125E0
9,198549722E0;8,100000024E-1;-3,194999933E0;7,993999958E0;8,646858384E0
9,201038722E0;6,779999733E-1;-3,132999897E0;7,913000107E0;8,537619282E0
9,203527876E0;5,440000296E-1;-2,961999893E0;7,835999966E0;8,394776642E0
9,206016876E0;4,709999859E-1;-2,813999891E0;7,625999928E0;8,142254680E0
9,208506016E0;3,750000000E-1;-2,736999989E0;7,618000031E0;8,103438678E0
9,210995016E0;3,249999881E-1;-2,627000093E0;7,590000153E0;8,038336694E0
9,213483862E0;3,540000021E-1;-2,566999912E0;7,353000164E0;7,796243709E0
9,215972862E0;4,210000038E-1;-2,426000118E0;7,309000015E0;7,712600003E0
9,218462093E0;4,370000064E-1;-2,427999973E0;7,364999771E0;7,767198627E0
9,220951300E0;5,350000262E-1;-2,365999937E0;7,364999771E0;7,754186118E0
9,223440223E0;7,170000076E-1;-2,174000025E0;7,272999763E0;7,624755123E0
9,225929146E0;8,750000000E-1;-2,072000027E0;7,263999939E0;7,604242515E0
9,228418377E0;1,121000051E0;-2,073999882E0;7,383999825E0;7,751230227E0
9,230907531E0;1,305999994E0;-2,006999969E0;7,565999985E0;7,935870502E0
9,233396531E0;1,506999969E0;-1,886999965E0;7,783999920E0;8,149998315E0
9,235885454E0;1,758000016E0;-1,855999947E0;7,850999832E0;8,256724425E0
9,238374377E0;2,048000097E0;-1,909000039E0;7,967999935E0;8,445567389E0
9,240863300E0;2,276000023E0;-1,843999982E0;8,020999908E0;8,539142320E0
9,243352531E0;2,436000109E0;-1,873000026E0;8,116000175E0;8,678230492E0
9,245841684E0;2,664000034E0;-1,830000043E0;8,215000153E0;8,827911636E0
9,248330608E0;2,946000099E0;-1,845999956E0;8,220000267E0;8,924967048E0
9,250819608E0;2,999000072E0;-1,837000012E0;8,368000031E0;9,077003635E0
9,253308531E0;3,164000034E0;-1,759999990E0;8,432999611E0;9,177362291E0
9,255797761E0;3,325000048E0;-1,766999960E0;8,456999779E0;9,257362445E0
9,258286905E0;3,467999935E0;-1,789000034E0;8,520999908E0;9,372032016E0
9,260775828E0;3,578999996E0;-1,710000038E0;8,581000328E0;9,453407202E0
9,263264828E0;3,631000042E0;-1,802999973E0;8,664999962E0;9,566461966E0
9,265754059E0;3,821000099E0;-1,718999982E0;8,699000359E0;9,655444575E0
9,268242982E0;3,908999920E0;-1,774999976E0;8,748999596E0;9,745557922E0
9,270731823E0;3,918999910E0;-1,735999942E0;8,932999611E0;9,908114762E0
9,273220823E0;3,884999990E0;-1,672000051E0;8,944999695E0;9,894535292E0
9,275709977E0;3,868000031E0;-1,638000011E0;8,892999649E0;9,835136554E0
9,278198900E0;3,926000118E0;-1,651999950E0;8,880999565E0;9,849605781E0
9,280687804E0;3,882999897E0;-1,651999950E0;9,060000420E0;9,994518480E0
9,283176804E0;3,861000061E0;-1,577999949E0;9,055000305E0;9,969475204E0
9,285665958E0;3,805999994E0;-1,503999949E0;8,925999641E0;9,819425716E0
9,288154651E0;3,750999928E0;-1,478000045E0;8,913999557E0;9,783346702E0
9,290643482E0;3,678999901E0;-1,429999948E0;8,828000069E0;9,670239156E0
9,293132482E0;3,463999987E0;-1,473000050E0;8,708000183E0;9,486742973E0
9,295621328E0;3,272000074E0;-1,381999969E0;8,604999542E0;9,309238719E0
9,298110328E0;3,052000046E0;-1,307999969E0;8,416000366E0;9,047354882E0
9,300599251E0;2,891000032E0;-1,315000057E0;8,293999672E0;8,881302658E0
9,303088376E0;2,716000080E0;-1,378999949E0;8,034999847E0;8,592992485E0
9,305577068E0;2,648999929E0;-1,213999987E0;7,862999916E0;8,385568810E0
9,308066222E0;2,532000065E0;-1,141999960E0;7,658999920E0;8,147114091E0
9,310555222E0;2,381000042E0;-1,159000039E0;7,393000126E0;7,852954422E0
9,313044453E0;2,191999912E0;-1,144999981E0;7,256999969E0;7,666807493E0
9,315533607E0;2,173000097E0;-9,670000076E-1;7,151000023E0;7,536167445E0
9,318022530E0;2,098999977E0;-8,640000224E-1;7,111000061E0;7,464490526E0
9,320511453E0;2,012000084E0;-8,280000091E-1;7,114999771E0;7,440225137E0
9,323000453E0;1,960000038E0;-7,300000191E-1;7,007999897E0;7,313450809E0
9,325489607E0;1,962000012E0;-6,150000095E-1;7,063000202E0;7,356197450E0
9,327978299E0;1,930999994E0;-6,129999757E-1;7,067999840E0;7,352628896E0
9,330467453E0;1,983999968E0;-5,550000072E-1;7,081999779E0;7,375567893E0
9,332956376E0;2,167999983E0;-5,749999881E-1;7,084000111E0;7,430606064E0
9,335445299E0;2,201999903E0;-4,979999959E-1;7,081999779E0;7,433137187E0
9,337934299E0;2,295000076E0;-5,320000052E-1;7,191999912E0;7,568019034E0
9,340423448E0;2,424000025E0;-6,029999852E-1;7,276000023E0;7,692825322E0
9,342912140E0;2,615999937E0;-7,810000181E-1;7,514999866E0;7,995538737E0
9,345401371E0;2,701999903E0;-7,730000019E-1;7,620999813E0;8,122682477E0
9,347890217E0;2,755000114E0;-7,760000229E-1;7,774000168E0;8,284158393E0
9,350379217E0;2,967999935E0;-7,639999986E-1;7,978000164E0;8,546414817E0
9,352868063E0;3,013000011E0;-8,999999762E-1;8,116000175E0;8,703885792E0
9,355356986E0;3,099999905E0;-9,290000200E-1;8,392000198E0;8,994370894E0
9,357845909E0;3,168999910E0;-1,008000016E0;8,517000198E0;9,143189643E0
9,360334833E0;3,247999907E0;-9,890000224E-1;8,604999542E0;9,250602227E0
9,362823448E0;3,342000008E0;-9,940000176E-1;8,663000107E0;9,338338768E0
9,365312434E0;3,490000010E0;-1,113999963E0;8,890000343E0;9,615258815E0
9,367801280E0;3,582999945E0;-1,134999990E0;9,041000366E0;9,791108272E0
9,370290203E0;3,440000057E0;-1,171000004E0;9,201000214E0;9,892585422E0
9,372779203E0;3,290999889E0;-1,190000057E0;9,378999710E0;1,001061516E1
9,375268347E0;3,289000034E0;-1,271999955E0;9,503000259E0;1,013619845E1
9,377757347E0;3,193000078E0;-1,391000032E0;9,565999985E0;1,018029893E1
9,380246270E0;3,099999905E0;-1,422000051E0;9,642000198E0;1,022742643E1
9,382735424E0;2,867000103E0;-1,422000051E0;9,477000237E0;1,000276498E1
9,385224424E0;2,716000080E0;-1,491999984E0;9,406999588E0;9,904259772E0
9,387713636E0;2,750000000E0;-1,643000007E0;9,439000130E0;9,967781723E0
9,390202559E0;3,221999884E0;-2,138999939E0;9,345000267E0;1,011363604E1
9,392691713E0;3,890000105E0;-2,903000116E0;9,618000031E0;1,077336693E1
9,395180636E0;4,747000217E0;-3,710000038E0;1,028899956E1;1,192315492E1
9,397669343E0;5,111000061E0;-4,000000000E0;1,015699959E1;1,205350415E1
9,400158266E0;4,763999939E0;-3,704999924E0;9,208999634E0;1,101037666E1
9,402647497E0;4,017000198E0;-3,122999907E0;8,260000229E0;9,701392827E0
9,405136420E0;3,125999928E0;-2,572000027E0;7,918000221E0;8,892794116E0
9,407625343E0;2,543999910E0;-2,226999998E0;7,907999992E0;8,600460942E0
9,410114275E0;2,313999891E0;-2,141000032E0;7,907999992E0;8,513221512E0
9,412603429E0;2,661000013E0;-2,134000063E0;7,841000080E0;8,550798769E0
9,415092121E0;2,867000103E0;-2,085999966E0;7,815000057E0;8,581684645E0
9,417581044E0;3,079999924E0;-2,134000063E0;7,883999825E0;8,729135641E0
9,420070198E0;2,963000059E0;-2,075999975E0;7,985000134E0;8,766377381E0
9,422559107E0;2,842999935E0;-1,985000014E0;7,763999939E0;8,503091717E0
9,425047800E0;2,661000013E0;-1,850999951E0;7,541999817E0;8,209073220E0
9,427536954E0;2,411999941E0;-1,853999972E0;7,432000160E0;8,030547054E0
9,430025877E0;2,355000019E0;-1,789000034E0;7,302000046E0;7,878181953E0
9,432514877E0;2,349999905E0;-1,825000048E0;7,361999989E0;7,940539563E0
9,435003780E0;2,463000059E0;-1,837000012E0;7,574999809E0;8,174445574E0
9,437492934E0;2,553999901E0;-1,922999978E0;7,756999969E0;8,389987660E0
9,439981934E0;2,634999990E0;-1,850999951E0;8,107000351E0;8,723123320E0
9,442470857E0;2,762000084E0;-1,843999982E0;8,140000343E0;8,791392722E0
9,444959780E0;2,877000093E0;-1,791000009E0;8,482999802E0;9,134883481E0
9,447449020E0;2,852999926E0;-1,730999947E0;8,600000381E0;9,224748016E0
9,449937867E0;2,823999882E0;-1,684000015E0;8,708000183E0;9,308066318E0
9,452426790E0;2,665999889E0;-1,588000059E0;8,892999649E0;9,418850373E0
9,454915713E0;2,648999929E0;-1,631000042E0;9,137000084E0;9,652053268E0
9,457404636E0;2,657000065E0;-1,559000015E0;9,241999626E0;9,741903689E0
9,459893578E0;2,664000034E0;-1,552000046E0;9,404999733E0;9,897455244E0
9,462382501E0;2,684999943E0;-1,638000011E0;9,364000320E0;9,878095501E0
9,464871501E0;2,665999889E0;-1,570999980E0;9,597000122E0;1,008355134E1
9,467360655E0;2,743000031E0;-1,633000016E0;9,715999603E0;1,022699303E1
9,469849598E0;2,869999886E0;-1,684000015E0;9,850999832E0;1,039783406E1
9,472338521E0;2,851000071E0;-1,735999942E0;9,996999741E0;1,053953989E1
9,474827521E0;2,885999918E0;-1,827000022E0;1,002099991E1;1,058713199E1
9,477316444E0;2,956000090E0;-1,899000049E0;1,006599998E1;1,066154273E1
9,479805366E0;2,992000103E0;-1,922999978E0;1,014299965E1;1,074850852E1
9,482294212E0;2,956000090E0;-2,063999891E0;1,008300018E1;1,070817094E1
9,484783135E0;2,986999989E0;-1,960999966E0;1,007600021E1;1,069081242E1
9,487271828E0;2,934000015E0;-2,000000000E0;1,007100010E1;1,067864219E1
9,489760751E0;2,792999983E0;-2,075999975E0;1,009000015E1;1,067327166E1
9,492249934E0;2,691999912E0;-2,045000076E0;9,826999664E0;1,039224765E1
9,494738626E0;2,648999929E0;-2,105000019E0;9,750000000E0;1,032040337E1
9,497227472E0;2,526999950E0;-2,121999979E0;9,529999733E0;1,008511317E1
9,499716165E0;2,253999949E0;-2,135999918E0;9,281000137E0;9,786724425E0
9,502205318E0;2,118000031E0;-2,135999918E0;9,062999725E0;9,549156183E0
9,504694313E0;1,937999964E0;-2,220000029E0;8,748999596E0;9,231968258E0
9,507183467E0;1,733999968E0;-2,221999884E0;8,633999825E0;9,082400142E0
9,509672390E0;1,615000010E0;-2,148000002E0;8,524000168E0;8,937600791E0
9,512161621E0;1,490000010E0;-2,249000072E0;8,619999886E0;9,032303105E0
9,514650313E0;1,480999947E0;-2,301000118E0;8,873000145E0;9,285369888E0
9,517139227E0;1,578999996E0;-2,239000082E0;9,079000473E0;9,483386101E0
9,519628151E0;1,628999949E0;-2,293999910E0;9,336000443E0;9,750742571E0
9,522117381E0;1,554999948E0;-2,217999935E0;9,878999710E0;1,024364114E1
9,524606535E0;1,562000036E0;-2,128999949E0;1,008300018E1;1,042302152E1
9,527095458E0;1,672000051E0;-1,973000050E0;1,040600014E1;1,072255344E1
9,529584146E0;1,672000051E0;-1,848999977E0;1,065999985E1;1,094760165E1
9,532073376E0;1,802000046E0;-1,707000017E0;1,084899998E1;1,112932405E1
9,534562299E0;1,743999958E0;-1,628000021E0;1,075300026E1;1,101448748E1
9,537051453E0;1,893000007E0;-1,508999944E0;1,084399986E1;1,111093438E1
9,539540453E0;1,947999954E0;-1,434000015E0;1,079399967E1;1,106171274E1
9,542029617E0;2,022000074E0;-1,302999973E0;1,069799995E1;1,096510357E1
9,544518617E0;2,075000048E0;-1,215999961E0;1,064599991E1;1,091428400E1
9,547007540E0;2,023000002E0;-1,207000017E0;1,046599960E1;1,072783882E1
9,549496694E0;1,998000026E0;-1,121000051E0;1,021700001E1;1,047070840E1
9,551985617E0;2,134000063E0;-1,039000034E0;1,007800007E1;1,035372217E1
9,554474554E0;2,125000000E0;-1,014999986E0;9,793000221E0;1,007217471E1
9,556963554E0;2,234999895E0;-9,629999995E-1;9,736000061E0;1,003555134E1
9,559452708E0;2,323999882E0;-9,120000005E-1;9,510000229E0;9,832233917E0
9,561941631E0;2,594000101E0;-8,640000224E-1;9,376000404E0;9,766509927E0
9,564430631E0;2,816999912E0;-9,459999800E-1;9,204000473E0;9,671816229E0
9,566919770E0;3,104000092E0;-9,549999833E-1;9,069999695E0;9,633884782E0
9,569408693E0;3,480000019E0;-1,046000004E0;9,057999611E0;9,759706609E0
9,571897693E0;3,812999964E0;-9,940000176E-1;8,890000343E0;9,724150907E0
9,574386847E0;4,098000050E0;-1,029999971E0;8,902000427E0;9,853939109E0
9,576876155E0;4,355000019E0;-1,116000056E0;8,956999779E0;1,002194224E1
9,579365305E0;4,635000229E0;-1,182999969E0;9,031000137E0;1,021967120E1
9,581854228E0;4,860000134E0;-1,233000040E0;9,170000076E0;1,045125790E1
9,584343151E0;4,960999966E0;-1,370000005E0;9,307000160E0;1,063525612E1
9,586832074E0;5,229000092E0;-1,485000014E0;9,517999649E0;1,096083867E1
9,589321074E0;5,245999813E0;-1,523000002E0;9,670999527E0;1,110712721E1
9,591810204E0;5,269999981E0;-1,631000042E0;9,779000282E0;1,122772940E1
9,594299434E0;5,162000179E0;-1,710000038E0;9,744999886E0;1,115954160E1
9,596788665E0;5,032000065E0;-1,845999956E0;9,616000175E0;1,100891456E1
9,599277588E0;4,758999825E0;-1,879999995E0;9,656999588E0;1,092886638E1
9,601766588E0;4,605999947E0;-1,924999952E0;9,682999611E0;1,089409665E1
9,604255818E0;4,182000160E0;-2,023000002E0;9,711999893E0;1,076589970E1
9,606745280E0;3,815999985E0;-2,194000006E0;9,654000282E0;1,061014672E1
9,609234280E0;3,441999912E0;-2,181999922E0;9,579999924E0;1,041080619E1
9,611723510E0;3,079999924E0;-2,164999962E0;9,616000175E0;1,032671699E1
9,614212972E0;2,697000027E0;-2,095000029E0;9,406999588E0;1,000772080E1
9,616702001E0;2,378999949E0;-2,045000076E0;9,277999878E0;9,794026128E0
9,619191232E0;2,094000101E0;-1,975999951E0;9,133999825E0;9,577022764E0
9,621680693E0;1,883000016E0;-1,728999972E0;9,107999802E0;9,459957207E0
9,624169924E0;1,725000024E0;-1,636000037E0;8,991000175E0;9,300011041E0
9,626659155E0;1,667000055E0;-1,444000006E0;9,003000259E0;9,269198394E0
9,629148155E0;1,514000058E0;-1,383999944E0;8,906999588E0;9,140147356E0
9,631637616E0;1,504999995E0;-1,207000017E0;8,671999931E0;8,884000047E0
9,634126616E0;1,440000057E0;-1,146999955E0;8,567000389E0;8,762574093E0
9,636615770E0;1,447000027E0;-1,034000039E0;8,404000282E0;8,590121414E0
9,639104756E0;1,559999943E0;-8,140000105E-1;8,329999924E0;8,513817861E0
9,641593910E0;1,648000002E0;-7,900000215E-1;8,173999786E0;8,375814978E0
9,644082910E0;1,741999984E0;-5,580000281E-1;8,053999901E0;8,259106633E0
9,646572064E0;1,935999990E0;-5,000000000E-1;8,114000320E0;8,356739625E0
9,649061295E0;2,118000031E0;-4,499999881E-1;7,946000099E0;8,235735650E0
9,651550563E0;2,285000086E0;-3,400000036E-1;8,003000259E0;8,329756212E0
9,654039717E0;2,467000008E0;-2,800000012E-1;7,927000046E0;8,306733339E0
9,656528717E0;2,637000084E0;-1,990000010E-1;7,980000019E0;8,406769341E0
9,659017871E0;2,763999939E0;-2,179999948E-1;7,839000225E0;8,314874875E0
9,661507102E0;2,917999983E0;-2,660000026E-1;7,867000103E0;8,394949108E0
9,663996083E0;2,855000019E0;-1,959999949E-1;7,820000172E0;8,327175019E0
9,666485314E0;2,901000023E0;-2,129999995E-1;7,846000195E0;8,367848540E0
9,668974468E0;2,920000076E0;-3,089999855E-1;7,756999969E0;8,294150346E0
9,671463468E0;2,865000010E0;-3,610000014E-1;7,793000221E0;8,310800112E0
9,673952621E0;2,869999886E0;-5,479999781E-1;7,831999779E0;8,359271730E0
9,676441621E0;2,948999882E0;-6,700000167E-1;7,823999882E0;8,388115073E0
9,678930775E0;2,927000046E0;-8,209999800E-1;7,811999798E0;8,382643442E0
9,681420006E0;2,891000032E0;-8,399999738E-1;8,053999901E0;8,598278639E0
9,683909006E0;3,036999941E0;-1,050999999E0;8,057000160E0;8,674285055E0
9,686398160E0;3,203000069E0;-1,200000048E0;8,361000061E0;9,033578005E0
9,688887150E0;3,257999897E0;-1,371999979E0;8,600000381E0;9,298223155E0
9,691376304E0;3,361000061E0;-1,547000051E0;9,017000198E0;9,746580074E0
9,693865304E0;3,556999922E0;-1,715000033E0;9,321000099E0;1,012296974E1
9,696354458E0;3,621999979E0;-1,909000039E0;9,725999832E0;1,055264127E1
9,698843688E0;3,599999905E0;-2,039999962E0;1,011200047E1;1,092584791E1
9,701332631E0;3,621999979E0;-2,273000002E0;1,028899956E1;1,114221364E1
9,703821324E0;3,573999882E0;-2,311000109E0;1,059099960E1;1,141417843E1
9,706310478E0;3,552000046E0;-2,426000118E0;1,069400024E1;1,152665702E1
9,708799170E0;3,467999935E0;-2,424000025E0;1,065999985E1;1,146901898E1
9,711288324E0;3,528000116E0;-2,430999994E0;1,070100021E1;1,152683614E1
9,713777564E0;3,355999947E0;-2,424000025E0;1,080399990E1;1,157000111E1
9,716266564E0;3,266999960E0;-2,378000021E0;1,096899986E1;1,168961637E1
9,718755717E0;3,035000086E0;-2,233999968E0;1,087800026E1;1,151229217E1
9,721244948E0;2,848000050E0;-2,131000042E0;1,081099987E1;1,138112401E1
9,723733948E0;2,762000084E0;-2,075999975E0;1,081799984E1;1,135638767E1
9,726223184E0;2,604000092E0;-1,833999991E0;1,082299995E1;1,128191918E1
9,728712338E0;2,542000055E0;-1,672000051E0;1,058100033E1;1,100976459E1
9,731201569E0;2,596999884E0;-1,593000054E0;1,061200047E1;1,104067985E1
9,733690569E0;2,618000031E0;-1,536999941E0;1,072700024E1;1,114831050E1
9,736179492E0;2,651999950E0;-1,419999957E0;1,067000008E1;1,108595531E1
9,738668621E0;2,805000067E0;-1,319000006E0;1,065499973E1;1,109670247E1
9,741157621E0;2,930000067E0;-1,159000039E0;1,058800030E1;1,104689693E1
9,743646851E0;2,957999945E0;-1,046000004E0;1,021000004E1;1,068119752E1
9,746135698E0;2,137000084E0;-9,120000005E-1;8,378000259E0;8,694216567E0
9,748624621E0;1,932999969E0;-7,779999971E-1;6,826000214E0;7,136949754E0
9,751113526E0;2,395999908E0;-6,990000010E-1;6,359000206E0;6,831273687E0
9,753602756E0;2,828999996E0;-6,700000167E-1;6,775000095E0;7,372432929E0
9,756091680E0;3,257999897E0;-6,349999905E-1;6,866000175E0;7,626253781E0
